lead_id,channel,device,region,campaign,age_group,visit_date,time_on_site_sec,pages_viewed,ad_spend,funnel_stage,converted,revenue,month,month_name
4096,Paid Search,Mobile,East,Retargeting,18-24,2024-12-07 06:00:00,890,9,7.5,Bounced,0,0.0,12,Dec
4097,Organic Search,Desktop,North,Retargeting,25-34,2024-12-07 08:00:00,591,6,5.11,Bounced,0,0.0,12,Dec
4098,Organic Search,Desktop,South,Brand Awareness,25-34,2024-12-07 10:00:00,119,3,9.22,Checkout,0,0.0,12,Dec
4099,Organic Search,Tablet,North,Product Launch,18-24,2024-12-07 12:00:00,645,2,10.29,Checkout,0,0.0,12,Dec
4100,Organic Search,Desktop,East,Product Launch,18-24,2024-12-07 14:00:00,735,14,7.73,Bounced,0,0.0,12,Dec
4101,Social Media,Mobile,East,Retargeting,25-34,2024-12-07 16:00:00,412,9,12.42,Bounced,0,0.0,12,Dec
4102,Paid Search,Mobile,West,Retargeting,45-54,2024-12-07 18:00:00,398,10,3.16,Checkout,0,0.0,12,Dec
4103,Social Media,Desktop,South,Seasonal Offer,18-24,2024-12-07 20:00:00,103,14,5.35,Bounced,0,0.0,12,Dec
4104,Organic Search,Mobile,East,Product Launch,25-34,2024-12-07 22:00:00,298,4,10.45,Checkout,0,0.0,12,Dec
4105,Organic Search,Desktop,East,Product Launch,18-24,2024-12-08 00:00:00,44,11,4.08,Awareness,0,0.0,12,Dec
4106,Social Media,Desktop,South,Seasonal Offer,35-44,2024-12-08 02:00:00,358,5,6.88,Bounced,0,0.0,12,Dec
4107,Direct,Desktop,South,Product Launch,35-44,2024-12-08 04:00:00,824,9,14.47,Checkout,0,0.0,12,Dec
4108,Organic Search,Mobile,West,Brand Awareness,35-44,2024-12-08 06:00:00,421,5,9.58,Bounced,0,0.0,12,Dec
4109,Referral,Desktop,North,Retargeting,25-34,2024-12-08 08:00:00,739,7,14.26,Checkout,0,0.0,12,Dec
4110,Social Media,Mobile,South,Retargeting,25-34,2024-12-08 10:00:00,463,2,10.98,Awareness,0,0.0,12,Dec
4111,Social Media,Tablet,East,Retargeting,35-44,2024-12-08 12:00:00,373,2,11.01,Awareness,0,0.0,12,Dec
4112,Paid Search,Mobile,South,Lead Gen,45-54,2024-12-08 14:00:00,224,4,9.08,Bounced,0,0.0,12,Dec
4113,Organic Search,Mobile,East,Brand Awareness,18-24,2024-12-08 16:00:00,65,8,2.56,Converted,1,249.0,12,Dec
4114,Organic Search,Desktop,West,Brand Awareness,25-34,2024-12-08 18:00:00,234,2,8.04,Awareness,0,0.0,12,Dec
4115,Social Media,Desktop,North,Seasonal Offer,25-34,2024-12-08 20:00:00,849,10,4.16,Bounced,0,0.0,12,Dec
4116,Paid Search,Desktop,West,Lead Gen,25-34,2024-12-08 22:00:00,680,7,14.98,Product View,0,0.0,12,Dec
4117,Referral,Mobile,South,Product Launch,35-44,2024-12-09 00:00:00,805,13,4.37,Converted,1,49.0,12,Dec
4118,Paid Search,Tablet,East,Brand Awareness,35-44,2024-12-09 02:00:00,86,13,3.84,Checkout,0,0.0,12,Dec
4119,Organic Search,Tablet,South,Lead Gen,25-34,2024-12-09 04:00:00,139,1,9.55,Awareness,0,0.0,12,Dec
4120,Social Media,Mobile,South,Lead Gen,25-34,2024-12-09 06:00:00,715,9,7.91,Bounced,0,0.0,12,Dec
4121,Organic Search,Mobile,South,Brand Awareness,55+,2024-12-09 08:00:00,525,10,0.81,Product View,0,0.0,12,Dec
4122,Social Media,Desktop,South,Seasonal Offer,45-54,2024-12-09 10:00:00,747,6,2.38,Awareness,0,0.0,12,Dec
4123,Social Media,Mobile,North,Lead Gen,45-54,2024-12-09 12:00:00,254,11,12.26,Product View,0,0.0,12,Dec
4124,Referral,Mobile,East,Retargeting,25-34,2024-12-09 14:00:00,415,1,7.51,Checkout,0,0.0,12,Dec
4125,Email,Desktop,South,Lead Gen,35-44,2024-12-09 16:00:00,93,10,2.62,Checkout,0,0.0,12,Dec
4126,Social Media,Tablet,East,Product Launch,25-34,2024-12-09 18:00:00,793,6,7.25,Bounced,0,0.0,12,Dec
4127,Social Media,Desktop,North,Brand Awareness,18-24,2024-12-09 20:00:00,808,14,4.17,Bounced,0,0.0,12,Dec
4128,Referral,Mobile,East,Product Launch,25-34,2024-12-09 22:00:00,381,5,3.74,Bounced,0,0.0,12,Dec
4129,Organic Search,Mobile,East,Seasonal Offer,35-44,2024-12-10 00:00:00,492,14,14.39,Converted,1,499.0,12,Dec
4130,Organic Search,Tablet,North,Retargeting,25-34,2024-12-10 02:00:00,873,12,5.75,Awareness,0,0.0,12,Dec
4131,Organic Search,Desktop,South,Brand Awareness,45-54,2024-12-10 04:00:00,349,5,1.17,Converted,1,99.0,12,Dec
4132,Organic Search,Mobile,East,Lead Gen,25-34,2024-12-10 06:00:00,386,5,14.57,Checkout,0,0.0,12,Dec
4133,Social Media,Mobile,West,Retargeting,25-34,2024-12-10 08:00:00,122,4,12.03,Checkout,0,0.0,12,Dec
4134,Social Media,Desktop,East,Lead Gen,18-24,2024-12-10 10:00:00,724,7,4.19,Product View,0,0.0,12,Dec
4135,Social Media,Mobile,South,Seasonal Offer,25-34,2024-12-10 12:00:00,329,13,6.43,Bounced,0,0.0,12,Dec
4136,Organic Search,Mobile,West,Brand Awareness,18-24,2024-12-10 14:00:00,755,9,13.0,Product View,0,0.0,12,Dec
4137,Email,Mobile,South,Seasonal Offer,25-34,2024-12-10 16:00:00,523,13,5.68,Bounced,0,0.0,12,Dec
4138,Paid Search,Desktop,East,Seasonal Offer,25-34,2024-12-10 18:00:00,683,4,8.73,Checkout,0,0.0,12,Dec
4139,Social Media,Desktop,North,Seasonal Offer,25-34,2024-12-10 20:00:00,624,2,8.26,Product View,0,0.0,12,Dec
4140,Social Media,Mobile,South,Seasonal Offer,35-44,2024-12-10 22:00:00,418,2,6.32,Product View,0,0.0,12,Dec
4141,Paid Search,Desktop,South,Lead Gen,25-34,2024-12-11 00:00:00,640,2,9.77,Checkout,0,0.0,12,Dec
4142,Organic Search,Desktop,North,Product Launch,35-44,2024-12-11 02:00:00,822,7,7.36,Bounced,0,0.0,12,Dec
4143,Organic Search,Tablet,East,Lead Gen,35-44,2024-12-11 04:00:00,463,4,0.81,Product View,0,0.0,12,Dec
4144,Email,Mobile,South,Retargeting,25-34,2024-12-11 06:00:00,131,4,12.31,Bounced,0,0.0,12,Dec
4145,Referral,Mobile,East,Seasonal Offer,45-54,2024-12-11 08:00:00,870,1,2.14,Checkout,0,0.0,12,Dec
4146,Social Media,Desktop,East,Retargeting,35-44,2024-12-11 10:00:00,407,4,7.23,Checkout,0,0.0,12,Dec
4147,Organic Search,Desktop,East,Lead Gen,25-34,2024-12-11 12:00:00,612,6,8.91,Converted,1,249.0,12,Dec
4148,Paid Search,Desktop,North,Seasonal Offer,55+,2024-12-11 14:00:00,367,2,10.73,Bounced,0,0.0,12,Dec
4149,Email,Desktop,East,Lead Gen,45-54,2024-12-11 16:00:00,807,4,6.46,Converted,1,49.0,12,Dec
4150,Email,Mobile,East,Seasonal Offer,55+,2024-12-11 18:00:00,521,11,11.17,Bounced,0,0.0,12,Dec
4151,Organic Search,Mobile,West,Lead Gen,35-44,2024-12-11 20:00:00,671,7,2.4,Product View,0,0.0,12,Dec
4152,Organic Search,Desktop,West,Brand Awareness,25-34,2024-12-11 22:00:00,89,13,9.97,Checkout,0,0.0,12,Dec
4153,Social Media,Desktop,West,Product Launch,25-34,2024-12-12 00:00:00,842,9,12.48,Bounced,0,0.0,12,Dec
4154,Paid Search,Desktop,South,Product Launch,35-44,2024-12-12 02:00:00,538,2,13.4,Converted,1,49.0,12,Dec
4155,Organic Search,Desktop,South,Seasonal Offer,55+,2024-12-12 04:00:00,421,8,8.9,Converted,1,99.0,12,Dec
4156,Organic Search,Desktop,West,Brand Awareness,35-44,2024-12-12 06:00:00,148,14,5.04,Bounced,0,0.0,12,Dec
4157,Social Media,Tablet,North,Retargeting,45-54,2024-12-12 08:00:00,804,6,2.87,Awareness,0,0.0,12,Dec
4158,Referral,Mobile,North,Brand Awareness,25-34,2024-12-12 10:00:00,500,8,5.51,Product View,0,0.0,12,Dec
4159,Direct,Mobile,West,Seasonal Offer,25-34,2024-12-12 12:00:00,357,2,8.33,Converted,1,99.0,12,Dec
4160,Social Media,Desktop,South,Brand Awareness,55+,2024-12-12 14:00:00,50,14,3.35,Converted,1,499.0,12,Dec
4161,Paid Search,Tablet,South,Retargeting,45-54,2024-12-12 16:00:00,126,11,14.31,Product View,0,0.0,12,Dec
4162,Organic Search,Mobile,North,Seasonal Offer,55+,2024-12-12 18:00:00,844,1,13.51,Product View,0,0.0,12,Dec
4163,Social Media,Mobile,East,Product Launch,45-54,2024-12-12 20:00:00,542,7,0.98,Bounced,0,0.0,12,Dec
4164,Paid Search,Desktop,North,Brand Awareness,25-34,2024-12-12 22:00:00,744,13,8.65,Awareness,0,0.0,12,Dec
4165,Social Media,Tablet,East,Product Launch,35-44,2024-12-13 00:00:00,669,9,11.94,Bounced,0,0.0,12,Dec
4166,Paid Search,Mobile,South,Product Launch,55+,2024-12-13 02:00:00,379,9,4.06,Converted,1,49.0,12,Dec
4167,Organic Search,Mobile,South,Lead Gen,35-44,2024-12-13 04:00:00,161,2,8.1,Converted,1,49.0,12,Dec
4168,Organic Search,Desktop,West,Retargeting,25-34,2024-12-13 06:00:00,575,4,6.39,Converted,1,49.0,12,Dec
4169,Paid Search,Desktop,South,Brand Awareness,25-34,2024-12-13 08:00:00,628,13,3.35,Bounced,0,0.0,12,Dec
4170,Organic Search,Desktop,East,Product Launch,35-44,2024-12-13 10:00:00,61,1,9.41,Bounced,0,0.0,12,Dec
4171,Organic Search,Desktop,North,Product Launch,18-24,2024-12-13 12:00:00,288,11,14.91,Converted,1,49.0,12,Dec
4172,Direct,Mobile,West,Retargeting,35-44,2024-12-13 14:00:00,505,7,5.8,Converted,1,99.0,12,Dec
4173,Paid Search,Desktop,East,Product Launch,18-24,2024-12-13 16:00:00,865,2,8.51,Bounced,0,0.0,12,Dec
4174,Social Media,Desktop,North,Product Launch,25-34,2024-12-13 18:00:00,854,4,5.25,Bounced,0,0.0,12,Dec
4175,Referral,Desktop,North,Product Launch,45-54,2024-12-13 20:00:00,62,12,13.22,Bounced,0,0.0,12,Dec
4176,Direct,Desktop,North,Product Launch,25-34,2024-12-13 22:00:00,417,2,13.04,Converted,1,99.0,12,Dec
4177,Social Media,Desktop,South,Lead Gen,45-54,2024-12-14 00:00:00,827,1,3.09,Awareness,0,0.0,12,Dec
4178,Email,Mobile,North,Lead Gen,25-34,2024-12-14 02:00:00,867,7,13.55,Awareness,0,0.0,12,Dec
4179,Paid Search,Mobile,South,Seasonal Offer,55+,2024-12-14 04:00:00,590,6,2.7,Checkout,0,0.0,12,Dec
4180,Paid Search,Desktop,North,Brand Awareness,25-34,2024-12-14 06:00:00,827,2,1.88,Awareness,0,0.0,12,Dec
4181,Paid Search,Desktop,North,Retargeting,18-24,2024-12-14 08:00:00,485,14,9.97,Checkout,0,0.0,12,Dec
4182,Social Media,Desktop,South,Seasonal Offer,45-54,2024-12-14 10:00:00,623,4,6.1,Product View,0,0.0,12,Dec
4183,Social Media,Desktop,South,Lead Gen,45-54,2024-12-14 12:00:00,173,12,8.2,Bounced,0,0.0,12,Dec
4184,Paid Search,Mobile,East,Lead Gen,25-34,2024-12-14 14:00:00,821,11,9.96,Bounced,0,0.0,12,Dec
4185,Organic Search,Mobile,North,Lead Gen,55+,2024-12-14 16:00:00,633,3,1.27,Product View,0,0.0,12,Dec
4186,Social Media,Mobile,South,Seasonal Offer,35-44,2024-12-14 18:00:00,253,12,4.75,Checkout,0,0.0,12,Dec
4187,Organic Search,Mobile,East,Lead Gen,55+,2024-12-14 20:00:00,246,3,7.18,Bounced,0,0.0,12,Dec
4188,Social Media,Desktop,East,Seasonal Offer,35-44,2024-12-14 22:00:00,185,3,4.37,Product View,0,0.0,12,Dec
4189,Social Media,Tablet,South,Lead Gen,25-34,2024-12-15 00:00:00,818,11,1.21,Checkout,0,0.0,12,Dec
4190,Social Media,Mobile,North,Product Launch,25-34,2024-12-15 02:00:00,549,4,1.76,Awareness,0,0.0,12,Dec
4191,Email,Tablet,East,Product Launch,25-34,2024-12-15 04:00:00,65,1,12.13,Product View,0,0.0,12,Dec
4192,Referral,Desktop,North,Brand Awareness,35-44,2024-12-15 06:00:00,665,1,13.72,Converted,1,99.0,12,Dec
4193,Paid Search,Tablet,North,Lead Gen,25-34,2024-12-15 08:00:00,38,7,2.71,Awareness,0,0.0,12,Dec
4194,Email,Mobile,East,Brand Awareness,18-24,2024-12-15 10:00:00,69,5,4.11,Converted,1,49.0,12,Dec
4195,Social Media,Mobile,South,Seasonal Offer,25-34,2024-12-15 12:00:00,498,3,9.96,Bounced,0,0.0,12,Dec
4196,Organic Search,Desktop,North,Brand Awareness,25-34,2024-12-15 14:00:00,208,9,14.34,Bounced,0,0.0,12,Dec
4197,Organic Search,Mobile,West,Lead Gen,45-54,2024-12-15 16:00:00,670,5,4.84,Bounced,0,0.0,12,Dec
4198,Organic Search,Tablet,South,Seasonal Offer,35-44,2024-12-15 18:00:00,530,10,12.9,Product View,0,0.0,12,Dec
4199,Paid Search,Mobile,East,Seasonal Offer,45-54,2024-12-15 20:00:00,402,3,7.84,Checkout,0,0.0,12,Dec
4200,Social Media,Mobile,West,Product Launch,55+,2024-12-15 22:00:00,97,9,14.37,Bounced,0,0.0,12,Dec
4201,Email,Tablet,North,Seasonal Offer,35-44,2024-12-16 00:00:00,695,1,2.48,Bounced,0,0.0,12,Dec
4202,Organic Search,Desktop,South,Seasonal Offer,55+,2024-12-16 02:00:00,453,14,14.62,Converted,1,49.0,12,Dec
4203,Organic Search,Mobile,West,Brand Awareness,25-34,2024-12-16 04:00:00,544,9,6.89,Product View,0,0.0,12,Dec
4204,Direct,Desktop,South,Seasonal Offer,25-34,2024-12-16 06:00:00,393,14,14.32,Checkout,0,0.0,12,Dec
4205,Organic Search,Tablet,North,Retargeting,25-34,2024-12-16 08:00:00,806,5,7.15,Checkout,0,0.0,12,Dec
4206,Paid Search,Desktop,South,Product Launch,25-34,2024-12-16 10:00:00,480,6,8.19,Product View,0,0.0,12,Dec
4207,Social Media,Mobile,West,Product Launch,45-54,2024-12-16 12:00:00,545,2,12.17,Bounced,0,0.0,12,Dec
4208,Social Media,Mobile,South,Seasonal Offer,35-44,2024-12-16 14:00:00,803,8,10.98,Product View,0,0.0,12,Dec
4209,Organic Search,Mobile,East,Brand Awareness,25-34,2024-12-16 16:00:00,358,3,9.48,Product View,0,0.0,12,Dec
4210,Organic Search,Mobile,East,Product Launch,35-44,2024-12-16 18:00:00,823,1,6.55,Bounced,0,0.0,12,Dec
4211,Organic Search,Tablet,West,Product Launch,35-44,2024-12-16 20:00:00,399,7,11.99,Product View,0,0.0,12,Dec
4212,Social Media,Tablet,South,Retargeting,25-34,2024-12-16 22:00:00,626,12,14.25,Bounced,0,0.0,12,Dec
4213,Social Media,Desktop,West,Seasonal Offer,35-44,2024-12-17 00:00:00,883,3,0.64,Converted,1,49.0,12,Dec
4214,Organic Search,Desktop,South,Product Launch,55+,2024-12-17 02:00:00,416,4,9.02,Bounced,0,0.0,12,Dec
4215,Social Media,Desktop,North,Product Launch,45-54,2024-12-17 04:00:00,576,5,13.06,Checkout,0,0.0,12,Dec
4216,Email,Desktop,East,Product Launch,35-44,2024-12-17 06:00:00,143,1,9.97,Bounced,0,0.0,12,Dec
4217,Organic Search,Mobile,North,Product Launch,25-34,2024-12-17 08:00:00,600,11,12.11,Converted,1,149.0,12,Dec
4218,Paid Search,Tablet,South,Brand Awareness,18-24,2024-12-17 10:00:00,67,11,13.48,Product View,0,0.0,12,Dec
4219,Social Media,Mobile,North,Lead Gen,25-34,2024-12-17 12:00:00,574,9,11.39,Product View,0,0.0,12,Dec
4220,Organic Search,Desktop,West,Retargeting,45-54,2024-12-17 14:00:00,406,7,10.9,Product View,0,0.0,12,Dec
4221,Paid Search,Desktop,West,Brand Awareness,25-34,2024-12-17 16:00:00,428,2,14.49,Checkout,0,0.0,12,Dec
4222,Social Media,Mobile,South,Retargeting,25-34,2024-12-17 18:00:00,232,13,13.02,Bounced,0,0.0,12,Dec
4223,Referral,Mobile,East,Product Launch,55+,2024-12-17 20:00:00,231,1,12.32,Checkout,0,0.0,12,Dec
4224,Email,Desktop,West,Retargeting,45-54,2024-12-17 22:00:00,129,14,1.75,Awareness,0,0.0,12,Dec
4225,Social Media,Mobile,East,Seasonal Offer,35-44,2024-12-18 00:00:00,427,11,3.97,Checkout,0,0.0,12,Dec
4226,Email,Tablet,South,Seasonal Offer,18-24,2024-12-18 02:00:00,479,2,8.57,Bounced,0,0.0,12,Dec
4227,Paid Search,Desktop,East,Lead Gen,18-24,2024-12-18 04:00:00,842,3,10.79,Awareness,0,0.0,12,Dec
4228,Social Media,Mobile,South,Lead Gen,18-24,2024-12-18 06:00:00,845,12,4.9,Bounced,0,0.0,12,Dec
4229,Paid Search,Desktop,North,Retargeting,35-44,2024-12-18 08:00:00,147,3,1.85,Product View,0,0.0,12,Dec
4230,Organic Search,Mobile,South,Brand Awareness,18-24,2024-12-18 10:00:00,450,8,5.01,Converted,1,149.0,12,Dec
4231,Social Media,Desktop,North,Brand Awareness,45-54,2024-12-18 12:00:00,272,5,11.68,Product View,0,0.0,12,Dec
4232,Social Media,Desktop,South,Product Launch,55+,2024-12-18 14:00:00,570,9,13.22,Bounced,0,0.0,12,Dec
4233,Paid Search,Tablet,West,Brand Awareness,25-34,2024-12-18 16:00:00,256,3,13.74,Awareness,0,0.0,12,Dec
4234,Referral,Desktop,West,Lead Gen,25-34,2024-12-18 18:00:00,530,6,5.99,Bounced,0,0.0,12,Dec
4235,Organic Search,Mobile,East,Brand Awareness,35-44,2024-12-18 20:00:00,881,4,5.9,Converted,1,149.0,12,Dec
4236,Paid Search,Desktop,South,Product Launch,55+,2024-12-18 22:00:00,242,8,6.4,Awareness,0,0.0,12,Dec
4237,Organic Search,Desktop,South,Seasonal Offer,45-54,2024-12-19 00:00:00,728,12,5.95,Bounced,0,0.0,12,Dec
4238,Email,Desktop,South,Brand Awareness,18-24,2024-12-19 02:00:00,142,1,10.16,Converted,1,499.0,12,Dec
4239,Social Media,Desktop,East,Brand Awareness,25-34,2024-12-19 04:00:00,402,4,5.7,Converted,1,249.0,12,Dec
4240,Paid Search,Mobile,West,Lead Gen,45-54,2024-12-19 06:00:00,328,7,0.79,Bounced,0,0.0,12,Dec
4241,Social Media,Desktop,South,Retargeting,35-44,2024-12-19 08:00:00,702,9,6.87,Product View,0,0.0,12,Dec
4242,Paid Search,Mobile,East,Seasonal Offer,18-24,2024-12-19 10:00:00,48,13,3.75,Awareness,0,0.0,12,Dec
4243,Email,Mobile,South,Retargeting,35-44,2024-12-19 12:00:00,805,1,0.92,Product View,0,0.0,12,Dec
4244,Paid Search,Mobile,North,Product Launch,45-54,2024-12-19 14:00:00,700,8,7.33,Bounced,0,0.0,12,Dec
4245,Paid Search,Desktop,South,Product Launch,25-34,2024-12-19 16:00:00,40,2,3.49,Bounced,0,0.0,12,Dec
4246,Referral,Tablet,North,Retargeting,45-54,2024-12-19 18:00:00,37,4,7.06,Awareness,0,0.0,12,Dec
4247,Organic Search,Desktop,East,Lead Gen,18-24,2024-12-19 20:00:00,182,4,4.53,Checkout,0,0.0,12,Dec
4248,Organic Search,Desktop,East,Lead Gen,45-54,2024-12-19 22:00:00,654,14,9.25,Checkout,0,0.0,12,Dec
4249,Social Media,Desktop,West,Lead Gen,35-44,2024-12-20 00:00:00,689,8,14.87,Bounced,0,0.0,12,Dec
4250,Direct,Desktop,South,Seasonal Offer,25-34,2024-12-20 02:00:00,579,11,8.43,Product View,0,0.0,12,Dec
4251,Paid Search,Desktop,East,Product Launch,35-44,2024-12-20 04:00:00,164,2,9.88,Bounced,0,0.0,12,Dec
4252,Organic Search,Mobile,West,Product Launch,45-54,2024-12-20 06:00:00,402,7,13.83,Product View,0,0.0,12,Dec
4253,Paid Search,Desktop,South,Product Launch,55+,2024-12-20 08:00:00,490,3,5.92,Converted,1,99.0,12,Dec
4254,Paid Search,Desktop,East,Seasonal Offer,25-34,2024-12-20 10:00:00,264,9,2.91,Product View,0,0.0,12,Dec
4255,Organic Search,Mobile,North,Product Launch,35-44,2024-12-20 12:00:00,284,5,4.6,Converted,1,99.0,12,Dec
4256,Social Media,Desktop,East,Retargeting,35-44,2024-12-20 14:00:00,615,14,6.34,Bounced,0,0.0,12,Dec
4257,Direct,Desktop,North,Brand Awareness,35-44,2024-12-20 16:00:00,357,12,9.85,Awareness,0,0.0,12,Dec
4258,Paid Search,Desktop,West,Seasonal Offer,45-54,2024-12-20 18:00:00,391,8,0.57,Converted,1,249.0,12,Dec
4259,Paid Search,Mobile,West,Brand Awareness,18-24,2024-12-20 20:00:00,403,5,12.87,Awareness,0,0.0,12,Dec
4260,Paid Search,Desktop,South,Retargeting,25-34,2024-12-20 22:00:00,817,1,1.6,Bounced,0,0.0,12,Dec
4261,Organic Search,Desktop,South,Lead Gen,35-44,2024-12-21 00:00:00,238,9,13.56,Awareness,0,0.0,12,Dec
4262,Referral,Mobile,South,Lead Gen,25-34,2024-12-21 02:00:00,296,10,14.27,Product View,0,0.0,12,Dec
4263,Paid Search,Mobile,West,Lead Gen,55+,2024-12-21 04:00:00,685,11,14.86,Checkout,0,0.0,12,Dec
4264,Paid Search,Mobile,North,Seasonal Offer,35-44,2024-12-21 06:00:00,583,12,12.24,Bounced,0,0.0,12,Dec
4265,Social Media,Mobile,South,Lead Gen,25-34,2024-12-21 08:00:00,765,7,2.56,Awareness,0,0.0,12,Dec
4266,Paid Search,Desktop,South,Seasonal Offer,45-54,2024-12-21 10:00:00,887,4,10.74,Bounced,0,0.0,12,Dec
4267,Social Media,Desktop,West,Seasonal Offer,25-34,2024-12-21 12:00:00,535,7,3.45,Bounced,0,0.0,12,Dec
4268,Organic Search,Desktop,North,Brand Awareness,35-44,2024-12-21 14:00:00,593,5,13.51,Bounced,0,0.0,12,Dec
4269,Email,Desktop,East,Lead Gen,18-24,2024-12-21 16:00:00,450,10,5.09,Bounced,0,0.0,12,Dec
4270,Referral,Desktop,South,Product Launch,25-34,2024-12-21 18:00:00,337,14,5.24,Awareness,0,0.0,12,Dec
4271,Social Media,Desktop,East,Lead Gen,18-24,2024-12-21 20:00:00,166,9,13.81,Converted,1,149.0,12,Dec
4272,Direct,Mobile,East,Lead Gen,35-44,2024-12-21 22:00:00,448,2,0.69,Converted,1,49.0,12,Dec
4273,Organic Search,Mobile,South,Lead Gen,25-34,2024-12-22 00:00:00,224,4,3.31,Converted,1,99.0,12,Dec
4274,Paid Search,Desktop,West,Product Launch,25-34,2024-12-22 02:00:00,124,6,6.62,Checkout,0,0.0,12,Dec
4275,Social Media,Mobile,South,Product Launch,25-34,2024-12-22 04:00:00,519,11,10.66,Converted,1,499.0,12,Dec
4276,Social Media,Desktop,North,Seasonal Offer,25-34,2024-12-22 06:00:00,287,5,9.89,Awareness,0,0.0,12,Dec
4277,Paid Search,Desktop,North,Product Launch,55+,2024-12-22 08:00:00,54,1,10.21,Converted,1,249.0,12,Dec
4278,Paid Search,Mobile,South,Seasonal Offer,18-24,2024-12-22 10:00:00,261,9,13.26,Product View,0,0.0,12,Dec
4279,Organic Search,Desktop,East,Brand Awareness,45-54,2024-12-22 12:00:00,361,9,2.25,Bounced,0,0.0,12,Dec
4280,Paid Search,Desktop,North,Seasonal Offer,35-44,2024-12-22 14:00:00,635,3,8.07,Bounced,0,0.0,12,Dec
4281,Organic Search,Desktop,North,Lead Gen,35-44,2024-12-22 16:00:00,891,4,11.02,Bounced,0,0.0,12,Dec
4282,Email,Tablet,South,Retargeting,25-34,2024-12-22 18:00:00,250,4,9.72,Converted,1,49.0,12,Dec
4283,Organic Search,Mobile,South,Retargeting,55+,2024-12-22 20:00:00,326,10,7.0,Product View,0,0.0,12,Dec
4284,Organic Search,Desktop,West,Lead Gen,25-34,2024-12-22 22:00:00,232,8,0.75,Checkout,0,0.0,12,Dec
4285,Social Media,Mobile,South,Seasonal Offer,35-44,2024-12-23 00:00:00,372,6,1.38,Awareness,0,0.0,12,Dec
4286,Social Media,Mobile,South,Lead Gen,55+,2024-12-23 02:00:00,622,2,2.22,Awareness,0,0.0,12,Dec
4287,Referral,Mobile,North,Product Launch,45-54,2024-12-23 04:00:00,234,4,5.48,Converted,1,499.0,12,Dec
4288,Social Media,Mobile,North,Seasonal Offer,35-44,2024-12-23 06:00:00,106,1,2.21,Product View,0,0.0,12,Dec
4289,Paid Search,Desktop,North,Lead Gen,55+,2024-12-23 08:00:00,579,3,6.68,Bounced,0,0.0,12,Dec
4290,Email,Desktop,East,Product Launch,35-44,2024-12-23 10:00:00,736,4,3.09,Awareness,0,0.0,12,Dec
4291,Social Media,Mobile,North,Product Launch,25-34,2024-12-23 12:00:00,71,8,11.8,Awareness,0,0.0,12,Dec
4292,Organic Search,Mobile,North,Seasonal Offer,25-34,2024-12-23 14:00:00,484,3,13.14,Checkout,0,0.0,12,Dec
4293,Social Media,Mobile,South,Brand Awareness,25-34,2024-12-23 16:00:00,211,5,6.15,Awareness,0,0.0,12,Dec
4294,Referral,Mobile,West,Brand Awareness,25-34,2024-12-23 18:00:00,786,1,7.91,Converted,1,499.0,12,Dec
4295,Paid Search,Tablet,North,Product Launch,45-54,2024-12-23 20:00:00,224,13,14.33,Bounced,0,0.0,12,Dec
4296,Organic Search,Tablet,West,Brand Awareness,35-44,2024-12-23 22:00:00,619,4,8.26,Bounced,0,0.0,12,Dec
4297,Organic Search,Mobile,North,Product Launch,18-24,2024-12-24 00:00:00,861,2,14.93,Converted,1,49.0,12,Dec
4298,Organic Search,Mobile,North,Brand Awareness,45-54,2024-12-24 02:00:00,417,4,2.56,Converted,1,249.0,12,Dec
4299,Paid Search,Tablet,West,Product Launch,25-34,2024-12-24 04:00:00,666,5,13.0,Awareness,0,0.0,12,Dec
4300,Social Media,Desktop,South,Product Launch,55+,2024-12-24 06:00:00,170,3,7.71,Product View,0,0.0,12,Dec
4301,Organic Search,Desktop,North,Product Launch,55+,2024-12-24 08:00:00,56,14,0.83,Bounced,0,0.0,12,Dec
4302,Referral,Desktop,West,Product Launch,55+,2024-12-24 10:00:00,344,6,14.6,Bounced,0,0.0,12,Dec
4303,Email,Mobile,North,Retargeting,45-54,2024-12-24 12:00:00,350,12,14.49,Converted,1,249.0,12,Dec
4304,Social Media,Mobile,East,Brand Awareness,25-34,2024-12-24 14:00:00,477,2,6.06,Converted,1,49.0,12,Dec
4305,Email,Mobile,East,Product Launch,35-44,2024-12-24 16:00:00,822,5,14.34,Awareness,0,0.0,12,Dec
4306,Organic Search,Desktop,East,Lead Gen,25-34,2024-12-24 18:00:00,322,4,2.54,Product View,0,0.0,12,Dec
4307,Paid Search,Desktop,East,Seasonal Offer,25-34,2024-12-24 20:00:00,783,5,10.36,Awareness,0,0.0,12,Dec
